Acuracia_Teste,Acuracia_Treino,Precisao_Teste,Precisao_Treino,F1_Teste,F1_Treino
0.73568281938326,0.831758034026465,0.7370236857172905,0.8321167417259026,0.7362790235500646,0.8305519627001053
0.748898678414097,0.8034026465028355,0.7541073498724785,0.8063363813286558,0.744369210601598,0.7998004882603448
0.73568281938326,0.8449905482041588,0.7433823394726479,0.846200284302136,0.7338624566421657,0.8446820699586712
0.7400881057268722,0.831758034026465,0.7448604992657857,0.8299046481687966,0.7388990389004199,0.8301227299694406
0.7048458149779736,0.8374291115311909,0.7144816956526491,0.8381756115784657,0.7079267050284903,0.8372965841438276
0.7180616740088106,0.8071833648393195,0.7181924976638633,0.8092157933802071,0.7141307830606645,0.804146143317752
0.7312775330396476,0.8128544423440454,0.7492116275601642,0.814552003175236,0.7295924595524343,0.8127664667534127
0.7841409691629956,0.8109640831758034,0.7844680116910525,0.8113879232490768,0.7821554275481432,0.8094090671578502
0.7577092511013216,0.7939508506616257,0.7614158251328019,0.7988474379425862,0.7577914731467604,0.7941814206877401
0.7312775330396476,0.8260869565217391,0.7302943027431237,0.8322195988311369,0.7286314744141201,0.8242284255449017
0.801762114537445,0.8034026465028355,0.8001202370450913,0.8051419623381036,0.8002181957617744,0.8027778847653495
0.73568281938326,0.8185255198487713,0.73845690029701,0.8187882522849894,0.7369617734830184,0.8182988122697314
0.6828193832599119,0.8223062381852552,0.6805873161262004,0.8272748570723111,0.6815337387682467,0.8232699035997445
0.6960352422907489,0.8109640831758034,0.6905907413814765,0.8125083322364077,0.6924025252757905,0.8115111290084801
0.748898678414097,0.8128544423440454,0.7520784339703885,0.8176015898465795,0.75009913162868,0.8133550832646824
0.7224669603524229,0.8071833648393195,0.7132665803165822,0.8081166145887297,0.7165684743434759,0.8063094977454831
0.7577092511013216,0.8279773156899811,0.7560656534945542,0.8309171324887982,0.7547260948432237,0.8259247581283953
0.7577092511013216,0.8223062381852552,0.7554750991338053,0.8227691832876818,0.7561189196651752,0.8221780932822453
0.7180616740088106,0.8223062381852552,0.7365206028389083,0.8240050521946488,0.7224309679092266,0.8230391864329396
0.7797356828193832,0.8223062381852552,0.7780535227178275,0.8236964271556013,0.7786974970265977,0.8218545421115506
0.775330396475771,0.8185255198487713,0.7721535072856659,0.8205083223564079,0.7730358695084802,0.8175730719914182
0.7092511013215859,0.8393194706994329,0.7123740335988477,0.8398085629605611,0.7066879917383987,0.8376668611373712
0.7180616740088106,0.8355387523629489,0.7249569911973752,0.836422030242672,0.7207174704251499,0.835912504209186
0.7180616740088106,0.8204158790170132,0.7180019413126258,0.8217340017356608,0.7179075411193389,0.8196195402927156
0.7312775330396476,0.8279773156899811,0.7344948794134538,0.8300843762015705,0.7326757794320663,0.8269263054352937
0.7136563876651982,0.8393194706994329,0.7148414960697935,0.8463934778945498,0.7073054840297017,0.8382138268933835
0.7577092511013216,0.8166351606805293,0.7611101294189844,0.8173660585994441,0.7589571253620286,0.8152278742624225
0.73568281938326,0.831758034026465,0.7391522148118068,0.8317317606778855,0.7356714952416151,0.8307342905958679
0.6563876651982379,0.8279773156899811,0.6601337349777443,0.8306841502112853,0.6525260541805796,0.8257243859886009
0.7268722466960352,0.8052930056710775,0.7278125735517104,0.807109946414506,0.7252536788382651,0.805584113751281
0.7577092511013216,0.8204158790170132,0.7574613032907248,0.8264728960200434,0.7495649698875066,0.8188735511602864
0.73568281938326,0.8241965973534972,0.7371778984145766,0.8245680882101626,0.7329415788133993,0.8231289833641414
