Score,MAE_Teste,MAE_Treino,MSE_Teste,MSE_Treino,R2_Teste,R2_Treino,MAPE_Teste,MAPE_Treino
0.7143245387932586,17.444933920704845,5.973534971644613,1170.9251101321586,401.51228733459357,0.7143245387932586,0.900964550189187,0.04630324922512721,0.015363058776146993
0.7143245387932586,17.444933920704845,5.973534971644613,1170.9251101321586,401.51228733459357,0.7143245387932586,0.900964550189187,0.04630324922512721,0.015363058776146993
0.7143245387932586,17.444933920704845,5.973534971644613,1170.9251101321586,401.51228733459357,0.7143245387932586,0.900964550189187,0.04630324922512721,0.015363058776146993
0.7143245387932586,17.444933920704845,5.973534971644613,1170.9251101321586,401.51228733459357,0.7143245387932586,0.900964550189187,0.04630324922512721,0.015363058776146993
0.7143245387932586,17.444933920704845,5.973534971644613,1170.9251101321586,401.51228733459357,0.7143245387932586,0.900964550189187,0.04630324922512721,0.015363058776146993
0.7143245387932586,17.444933920704845,5.973534971644613,1170.9251101321586,401.51228733459357,0.7143245387932586,0.900964550189187,0.04630324922512721,0.015363058776146993
0.7143245387932586,17.444933920704845,5.973534971644613,1170.9251101321586,401.51228733459357,0.7143245387932586,0.900964550189187,0.04630324922512721,0.015363058776146993
0.7143245387932586,17.444933920704845,5.973534971644613,1170.9251101321586,401.51228733459357,0.7143245387932586,0.900964550189187,0.04630324922512721,0.015363058776146993
0.7143245387932586,17.444933920704845,5.973534971644613,1170.9251101321586,401.51228733459357,0.7143245387932586,0.900964550189187,0.04630324922512721,0.015363058776146993
0.7143245387932586,17.444933920704845,5.973534971644613,1170.9251101321586,401.51228733459357,0.7143245387932586,0.900964550189187,0.04630324922512721,0.015363058776146993
0.7143245387932586,17.444933920704845,5.973534971644613,1170.9251101321586,401.51228733459357,0.7143245387932586,0.900964550189187,0.04630324922512721,0.015363058776146993
0.7143245387932586,17.444933920704845,5.973534971644613,1170.9251101321586,401.51228733459357,0.7143245387932586,0.900964550189187,0.04630324922512721,0.015363058776146993
0.7143245387932586,17.444933920704845,5.973534971644613,1170.9251101321586,401.51228733459357,0.7143245387932586,0.900964550189187,0.04630324922512721,0.015363058776146993
0.7143245387932586,17.444933920704845,5.973534971644613,1170.9251101321586,401.51228733459357,0.7143245387932586,0.900964550189187,0.04630324922512721,0.015363058776146993
0.7143245387932586,17.444933920704845,5.973534971644613,1170.9251101321586,401.51228733459357,0.7143245387932586,0.900964550189187,0.04630324922512721,0.015363058776146993
0.7143245387932586,17.444933920704845,5.973534971644613,1170.9251101321586,401.51228733459357,0.7143245387932586,0.900964550189187,0.04630324922512721,0.015363058776146993
0.7143245387932586,17.444933920704845,5.973534971644613,1170.9251101321586,401.51228733459357,0.7143245387932586,0.900964550189187,0.04630324922512721,0.015363058776146993
0.7143245387932586,17.444933920704845,5.973534971644613,1170.9251101321586,401.51228733459357,0.7143245387932586,0.900964550189187,0.04630324922512721,0.015363058776146993
0.7143245387932586,17.444933920704845,5.973534971644613,1170.9251101321586,401.51228733459357,0.7143245387932586,0.900964550189187,0.04630324922512721,0.015363058776146993
0.7143245387932586,17.444933920704845,5.973534971644613,1170.9251101321586,401.51228733459357,0.7143245387932586,0.900964550189187,0.04630324922512721,0.015363058776146993
0.7143245387932586,17.444933920704845,5.973534971644613,1170.9251101321586,401.51228733459357,0.7143245387932586,0.900964550189187,0.04630324922512721,0.015363058776146993
0.7143245387932586,17.444933920704845,5.973534971644613,1170.9251101321586,401.51228733459357,0.7143245387932586,0.900964550189187,0.04630324922512721,0.015363058776146993
0.7143245387932586,17.444933920704845,5.973534971644613,1170.9251101321586,401.51228733459357,0.7143245387932586,0.900964550189187,0.04630324922512721,0.015363058776146993
0.7143245387932586,17.444933920704845,5.973534971644613,1170.9251101321586,401.51228733459357,0.7143245387932586,0.900964550189187,0.04630324922512721,0.015363058776146993
0.7143245387932586,17.444933920704845,5.973534971644613,1170.9251101321586,401.51228733459357,0.7143245387932586,0.900964550189187,0.04630324922512721,0.015363058776146993
0.7143245387932586,17.444933920704845,5.973534971644613,1170.9251101321586,401.51228733459357,0.7143245387932586,0.900964550189187,0.04630324922512721,0.015363058776146993
0.7143245387932586,17.444933920704845,5.973534971644613,1170.9251101321586,401.51228733459357,0.7143245387932586,0.900964550189187,0.04630324922512721,0.015363058776146993
0.7143245387932586,17.444933920704845,5.973534971644613,1170.9251101321586,401.51228733459357,0.7143245387932586,0.900964550189187,0.04630324922512721,0.015363058776146993
0.7143245387932586,17.444933920704845,5.973534971644613,1170.9251101321586,401.51228733459357,0.7143245387932586,0.900964550189187,0.04630324922512721,0.015363058776146993
0.7143245387932586,17.444933920704845,5.973534971644613,1170.9251101321586,401.51228733459357,0.7143245387932586,0.900964550189187,0.04630324922512721,0.015363058776146993
0.7143245387932586,17.444933920704845,5.973534971644613,1170.9251101321586,401.51228733459357,0.7143245387932586,0.900964550189187,0.04630324922512721,0.015363058776146993
0.7143245387932586,17.444933920704845,5.973534971644613,1170.9251101321586,401.51228733459357,0.7143245387932586,0.900964550189187,0.04630324922512721,0.015363058776146993
0.7143245387932586,17.444933920704845,5.973534971644613,1170.9251101321586,401.51228733459357,0.7143245387932586,0.900964550189187,0.04630324922512721,0.015363058776146993
0.7143245387932586,17.444933920704845,5.973534971644613,1170.9251101321586,401.51228733459357,0.7143245387932586,0.900964550189187,0.04630324922512721,0.015363058776146993
0.7143245387932586,17.444933920704845,5.973534971644613,1170.9251101321586,401.51228733459357,0.7143245387932586,0.900964550189187,0.04630324922512721,0.015363058776146993
0.7143245387932586,17.444933920704845,5.973534971644613,1170.9251101321586,401.51228733459357,0.7143245387932586,0.900964550189187,0.04630324922512721,0.015363058776146993
0.7143245387932586,17.444933920704845,5.973534971644613,1170.9251101321586,401.51228733459357,0.7143245387932586,0.900964550189187,0.04630324922512721,0.015363058776146993
0.7143245387932586,17.444933920704845,5.973534971644613,1170.9251101321586,401.51228733459357,0.7143245387932586,0.900964550189187,0.04630324922512721,0.015363058776146993
0.7143245387932586,17.444933920704845,5.973534971644613,1170.9251101321586,401.51228733459357,0.7143245387932586,0.900964550189187,0.04630324922512721,0.015363058776146993
0.7143245387932586,17.444933920704845,5.973534971644613,1170.9251101321586,401.51228733459357,0.7143245387932586,0.900964550189187,0.04630324922512721,0.015363058776146993
0.7143245387932586,17.444933920704845,5.973534971644613,1170.9251101321586,401.51228733459357,0.7143245387932586,0.900964550189187,0.04630324922512721,0.015363058776146993
