Score,MAE_Teste,MAE_Treino,MSE_Teste,MSE_Treino,R2_Teste,R2_Treino,MAPE_Teste,MAPE_Treino
0.7449913445790373,20.534516819207496,20.96044956363644,1010.0221333443199,1124.5285335734561,0.7449913445790373,0.7272799216669987,0.0561877354680632,0.05862381138254601
0.6928300953849855,22.658143300112165,20.295807141974333,1254.758271232473,1064.7579781690529,0.6928300953849855,0.7375421505398796,0.06388504927318546,0.05611984070730294
0.7409812285318478,22.045045706952724,20.751390889366185,1097.5983902547493,1130.4512358573431,0.7409812285318478,0.7185746260800501,0.059847434758940485,0.05743853734309361
0.6854765689765145,23.425104601490897,20.16131429121908,1292.0004108011449,1064.388935252925,0.6854765689765145,0.7393843457625245,0.06460292447394503,0.056676766650382106
0.7400478817916016,23.060705156454635,20.31852165842692,1190.0186127645516,1004.2853187040051,0.7400478817916016,0.7410719856279142,0.061791997707833814,0.05562070085493507
0.675686280409458,23.969090035468156,19.957912500411805,1345.928684991938,1064.2014698080116,0.675686280409458,0.7375036019553096,0.06537701960781503,0.05530210886788064
0.6964970235194321,22.805452144964523,20.287671927795795,1187.5530949430943,1071.6788113145985,0.6964970235194321,0.7397820568319662,0.06405987643549677,0.0563269259582652
0.7100627215083836,23.020716765622165,20.408110778821385,1247.2046267766345,1018.2062259581592,0.7100627215083836,0.7452079379262293,0.06143989448199597,0.05605751030090708
0.7208228636996965,20.85265248791962,21.29392958819455,1151.9398340275761,1118.6284916126208,0.7208228636996965,0.725368736869866,0.059555468785550215,0.058914798052263864
0.6414391743551144,24.662702360872984,19.34797301187065,1333.9361742860344,950.6517205204041,0.6414391743551144,0.7763211823428973,0.06652633764954449,0.053512528850243615
0.7064274371256899,22.310686569183122,20.565845556295095,1114.3314638979894,1001.2675392263847,0.7064274371256899,0.7626486332395512,0.05996817907754707,0.05627979979016339
0.7061382973359802,22.056379796959025,20.91700569217178,1224.7558565508991,1103.0200173843089,0.7061382973359802,0.7279057700781697,0.06172994011586114,0.058437669630344274
0.663784159041505,24.48272403340527,19.637445927764194,1400.347557689375,959.7429518490477,0.663784159041505,0.7636252437994888,0.06670425709857375,0.055079894569005555
0.6768063666840187,23.192530935605376,20.444026532677114,1378.9402677919572,1043.300096428394,0.6768063666840187,0.7402515950263698,0.06452286687174355,0.05727684458891514
0.700244331569724,24.028561173749907,20.259200535263023,1273.9671171902369,1036.6044150044393,0.700244331569724,0.742363829083049,0.06645837126845772,0.05508559601133287
0.7518323547544671,21.3474508738685,21.29066735595019,1021.8588988376127,1066.5439104531342,0.7518323547544671,0.7377126401698011,0.057839403728472204,0.057872211669402304
0.7281774328113262,21.8206505729007,21.099397358307893,1213.5823388717954,1108.499998739444,0.7281774328113262,0.7178972411308813,0.061986767980766376,0.05860469735461383
