Score,MAE_Teste,MAE_Treino,MSE_Teste,MSE_Treino,R2_Teste,R2_Treino,MAPE_Teste,MAPE_Treino
0.8250066471557524,16.853871387099556,8.811278423782873,693.1025900632739,253.19028847619603,0.8250066471557524,0.9385964221939657,0.0430607235366478,0.02311621900953779
0.8539642700842255,14.815376285486419,9.657480560817048,596.5413188409502,268.9445134630288,0.8539642700842255,0.9337064383880129,0.03992872510721219,0.025235136745003574
0.8559419571840582,16.185466760002758,9.548013075276906,610.4494859650313,278.575109217873,0.8559419571840582,0.9306488402244322,0.042506843382733826,0.024974342698455963
0.827773876377157,16.406237761259792,8.884245093281013,707.4710515121735,249.38229569059524,0.827773876377157,0.9389387394080678,0.04304577057913812,0.02344259756771618
0.7967217948877445,18.322488674055585,8.628197141848256,930.5746355143147,223.19626633632325,0.7967217948877445,0.9424548333213657,0.04702344080850023,0.022665247963416263
0.8187866498720031,17.746459178364468,9.04208448503817,752.0503491147138,253.2688597273201,0.8187866498720031,0.9375285927510499,0.04586444949066158,0.023935500343255367
0.8340235929610266,16.71239783200589,9.551111748624256,649.4361213597113,276.66797276292647,0.8340235929610266,0.9328213173081912,0.04475556022001526,0.025093924996058673
0.8059459343205944,17.750586983539684,9.029385454196914,834.749949434908,257.72847936016865,0.8059459343205944,0.9355070033582636,0.04602269509321579,0.023781892373784405
0.8485686826990957,15.395122415051475,9.732095958253664,624.8354318332886,277.31789035728656,0.8485686826990957,0.9319164824707685,0.04090706484010542,0.02539609772064582
0.7962400463548491,17.895739963658464,8.586315028177033,758.0381168223395,229.5026770418138,0.7962400463548491,0.9460003213145702,0.04672497928099542,0.022830579654149877
0.8203034000320568,16.83121355638977,9.723432472799205,682.0854555999524,278.9497384543631,0.8203034000320568,0.9338747147133439,0.04361732408954746,0.025360378158904042
0.8514216353890792,15.751414233962171,10.000595991724648,619.2444288054576,303.8337903490327,0.8514216353890792,0.9250499357162193,0.04096910897335981,0.02637128252868923
0.7886878930050102,17.841807285959266,7.915799712260015,880.1203182367581,190.26142797636498,0.7886878930050102,0.9531405793961507,0.04780811253035092,0.020994189281333134
