Score,MAE_Teste,MAE_Treino,MSE_Teste,MSE_Treino,R2_Teste,R2_Treino,MAPE_Teste,MAPE_Treino
0.782425231860757,16.254772393538914,5.340264650283554,861.7563631913852,204.0170132325142,0.782425231860757,0.9505218994726364,0.04167251347279927,0.013977595427075678
0.7961278306250038,15.620516047828822,6.5516248087136555,832.7973768068167,227.2612296336304,0.7961278306250038,0.9439811724182873,0.04159863784930084,0.01720314349920841
0.770345737194195,17.583700440528634,5.747952110901072,973.1655653450808,221.37996219281663,0.770345737194195,0.9448875487395548,0.04644457667188953,0.015133738893720534
0.7703852487026711,16.65138801482414,5.602874546163771,943.2122498371189,199.75980436282893,0.7703852487026711,0.9510888075024964,0.04357424790211604,0.014843333308877894
0.7441266638541673,18.527165932452274,5.4398235664776315,1171.3466103768967,181.46030245746692,0.7441266638541673,0.9532153314126879,0.047439141552338214,0.014432829291042597
0.758567518690759,18.264631843927,5.4532361148618245,1001.9647102600219,200.8371590602214,0.758567518690759,0.9504614188736766,0.04685221734951674,0.01456846111840634
0.7536953355918715,18.404027690371304,6.1164821316050055,963.7462864734734,228.48411198127644,0.7536953355918715,0.9445210028987978,0.04911849230429894,0.01611964755978851
0.7714057961152541,16.845814977973568,5.727473219911784,983.3290504160548,211.07277882797732,0.7714057961152541,0.947181948809424,0.043847674559561026,0.015149007142069503
0.8033590388397274,15.366058317600169,6.131514987847691,811.3793241231882,223.586731478981,0.8033590388397274,0.9451078647239796,0.04084152885927498,0.016034272728187526
0.7508971606784353,17.39259492343193,4.96574849221352,926.7250204780884,173.80547303987757,0.7508971606784353,0.9591053149405636,0.04574482196463973,0.013430011609452345
0.7345432688259479,17.123557793161318,5.979431091907463,1007.6104692978513,221.31717526330002,0.7345432688259479,0.9475365654249687,0.04501176703127609,0.015650024046241866
0.7799693246985481,16.59953849381162,6.742641101809344,917.0431388414395,257.7036636961023,0.7799693246985481,0.9364293677210805,0.04365010026627677,0.01787024157197525
0.7094564961926688,18.620201384518566,4.528670447385004,1210.1211079145314,140.2088396795391,0.7094564961926688,0.9654680138754275,0.05040446251890561,0.012227509638435198
0.7376732571153641,17.020138451856514,5.28940498694752,1119.245157681281,179.1700423080385,0.7376732571153641,0.9553923814750026,0.044892846124255155,0.014195704865609528
0.7518864454258996,18.19991608978393,6.103564677288686,1054.4871812160989,229.69551714825815,0.7518864454258996,0.942911806414974,0.04766087248129078,0.0161097416561863
0.7823872015419672,16.400776169498634,6.040597713565577,896.045793500954,208.3423350436583,0.7823872015419672,0.9487638901090879,0.042951840060887675,0.015900892438677938
0.7808043229614878,17.99821690790854,6.2165811504185795,978.6236851568822,228.6434422540283,0.7808043229614878,0.9418124078208912,0.04701613034666034,0.01636800008258453
0.763661097324964,16.718900776169498,5.913313529570619,980.8112619497138,214.29966693671798,0.763661097324964,0.947164073676906,0.04415252025103139,0.015664197473235657
0.7908536810687815,17.110132158590307,6.058601134215501,846.9701419481154,224.19344675488344,0.7908536810687815,0.9454395763098391,0.043818734564258,0.01591412905835894
0.71120751784227,18.810887350534927,5.479071023494464,1158.5225196539702,193.45800702133405,0.71120751784227,0.9530719844202342,0.04720208846423917,0.014652357678018247
0.7452933343490813,17.148311306901615,5.196597353497165,984.0824767498776,181.937618147448,0.7452933343490813,0.9565362028392288,0.044089729281582016,0.013724664213967059
0.7319763953119429,18.817914831130693,4.776307498424702,1079.3618328388625,164.85732289134938,0.7319763953119429,0.9596667030694835,0.05109214155689695,0.012685120821329115
0.7355066820957996,18.146108663729805,4.922495274102079,1036.248776309349,170.59861373660993,0.7355066820957996,0.9590430352021553,0.047177986882163424,0.012876557455940569
0.6882674035991732,18.754982169079085,5.694481951570799,1146.9320327249843,210.22144207399404,0.6882674035991732,0.9507029473935629,0.04837515595433865,0.014941117868999824
