Score,MAE_Teste,MAE_Treino,MSE_Teste,MSE_Treino,R2_Teste,R2_Treino,MAPE_Teste,MAPE_Treino
0.41201439198434187,38.655243883526396,40.12315398926669,2328.856160601178,2562.2228128255615,0.41201439198434187,0.3786110486677614,0.09775271218465346,0.10608926665137428
0.3691027867294008,40.44318919925454,38.584650900472745,2577.1518783422744,2318.3152843716134,0.3691027867294008,0.42854615191237844,0.11082275020213601,0.10085013513828722
0.4023759980367474,41.07032860528162,39.14290331141943,2532.446350565445,2463.825939367547,0.4023759980367474,0.3866315376847578,0.10541568252484365,0.10335185789706576
0.40811258629761393,40.05164170818058,38.42639633402209,2431.357114358861,2367.4416188253294,0.40811258629761393,0.4203318674929869,0.10478906374040291,0.10166095183562104
0.3946246121476783,42.85804630709746,38.250815082416615,2771.310286751677,2321.686812344862,0.3946246121476783,0.40141536959827817,0.11285406392240686,0.10065831595788798
0.39920951697298324,40.573488201790596,38.743649777518414,2493.330056456254,2403.9222109508232,0.39920951697298324,0.40704750044363336,0.10428539301851154,0.10251065240993733
0.3361842512425083,40.557003953309525,38.039283518588,2597.39280335987,2287.385496687775,0.3361842512425083,0.44459222026574763,0.11159021953560294,0.10011907590868097
0.40644871467605215,41.197438571688764,38.4307847302554,2553.241560162645,2381.2102100293837,0.40644871467605215,0.40413499330789315,0.10735682475484036,0.10174388364581152
0.399336016114194,39.74325892496845,39.03165167735304,2478.457867550688,2366.5301714031034,0.399336016114194,0.4189999851773185,0.10630432010966379,0.10329990957040758
0.39321587606796327,37.14709147388587,38.88865062354062,2257.3890815864966,2346.666182423015,0.39321587606796327,0.4478529772891512,0.0993793760629706,0.10246849878003574
0.4191637846507623,37.165095770721585,39.44974691364917,2204.7158079012793,2428.464443214615,0.4191637846507623,0.42433032916308466,0.09745306865666672,0.10484732293712971
0.3918536744779253,40.26880782196802,38.78637677144196,2534.63029401506,2381.9821529810843,0.3918536744779253,0.41240993872451615,0.10470417752404536,0.10240116174218562
0.4038697643919036,40.350613893864086,38.539950387123795,2482.897644319032,2365.011903681579,0.4038697643919036,0.4175220447652047,0.10690454647688122,0.10159064997133128
0.4092964386628578,39.83579515919307,38.66395815438916,2520.300040253373,2340.455880410448,0.4092964386628578,0.41730123103703554,0.10533444120974815,0.10228934611734587
0.38237593987173246,40.568112851555455,38.52404675069627,2624.913642198422,2328.4203617675134,0.38237593987173246,0.42129775099571143,0.10830866663374293,0.10090836765947947
0.4095920965632375,39.63752424399934,39.62218830976991,2431.0726302536555,2455.68474461115,0.4095920965632375,0.3960913733352964,0.10149608078714482,0.10430600187856932
0.39253918625202544,42.46082195365619,38.300967872569004,2712.0769358694674,2321.95835786313,0.39253918625202544,0.40908357286668406,0.11353853172084502,0.10093784211858706
0.38900505505537597,39.89505150393344,38.55664568082515,2535.641471687905,2312.565031051072,0.38900505505537597,0.42983338544310856,0.10839422899025329,0.10103110051647653
0.39902707188816033,38.72462623016914,39.04507675104182,2433.7321776973527,2388.061648854527,0.39902707188816033,0.41883379177366986,0.10252611545101169,0.10290926415638084
0.4052906637528759,38.137600973802996,39.31497840007396,2385.741323814847,2336.707673147766,0.4052906637528759,0.4331738666224144,0.10006145776337984,0.1032838173873559
0.4240922118305821,37.47937099057983,39.89660780944431,2225.0723635872014,2501.5819889655263,0.4240922118305821,0.40238718492335435,0.09705584345087155,0.10571883697475017
